,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying,Hogwarts House
244,0.7031455391800566,0.6700718071775289,0.7162688931073069,0.3299281928224711,0.7210405671944133,0.08290719626739394,0.3659924700759462,0.8023041425625075,0.8794374219765957,0.8148656528655133,0.25864900745477404,0.4962651014379814,0.31415295088374523,False
245,0.6909670135935543,0.6314925596551628,0.687016118564721,0.3685074403448373,0.7210938749400289,0.22445795456383763,0.24994976879909359,0.6304238299540482,0.8238212153356786,0.44765973232314626,0.6387707531094309,0.465845778784182,0.30318756242671646,False
246,0.5343086463665465,0.7764412029636165,0.22859275798006576,0.22355879703638354,0.7144837144837145,0.356916110593656,0.673201488100065,0.2637810662393087,0.3211367141088836,0.5189859431461304,0.5142015085963527,0.24253006250845763,0.7288617709645199,True
247,0.5602585713622937,0.7799372529230784,0.6226486727604418,0.22006274707692175,0.6209819286742364,0.2454385106979625,0.17354625798064563,0.8306113281542292,0.8155035089626228,0.718110031846039,0.4058637167839168,0.3888892943950134,0.2561123898032744,False
249,0.7150998252478233,0.28750041032470336,0.7932860561713143,0.7124995896752969,0.8253638253638254,0.6658979100473237,0.8202423744535505,0.7348540617781596,0.7960617876221732,0.7566482996626576,0.8623922380182752,0.8853469800492855,0.3731054848655926,False
250,0.4813958523421431,0.22129995220955598,0.7186068032580432,0.7787000477904442,0.7326083479929634,0.7730336044937046,0.6587873535510547,0.5894631263579057,0.8044347456136536,0.5835243494623935,0.6134986117598095,0.8568285141425872,0.4027880314413515,False
251,0.8430555340766744,0.34004110075277105,0.3162363578624993,0.659958899247229,0.14750253211791675,0.3117224581694152,0.32074434144378927,0.5496798413575578,0.6274320374637563,0.5535964075442342,0.7867183767733683,0.19372708851406412,0.2930038650280106,False
252,0.5469897777709045,0.2245693271956511,0.18810581668464577,0.7754306728043491,0.34532757609680687,0.2973471669026321,0.3290443005010538,0.7914784822376577,0.6422730470315064,0.8123176271854738,0.3737549195271308,0.39242823992063064,0.20421678898684154,False
253,0.5050724525617432,0.7047504664447777,0.17411711625481768,0.29524953355522243,0.6624020470174317,0.11690170189497599,0.5525373945865274,0.17273607838888042,0.17618208871053528,0.33347534210042823,0.7736033090654673,0.15292871183618104,0.7968254657575891,True
254,0.8018573218069066,0.6914216204567519,0.7716593249059117,0.308578379543248,0.7263180340103417,0.2045126633536832,0.16680354964129143,0.5710507995576906,0.8562557260985314,0.2704072890629826,0.4052971509852091,0.42075215646597347,0.27810830763885874,False
255,0.44554845893323847,0.3126759613208868,1.0,0.6873240386791132,0.7897542512927128,0.6761123117828671,0.6703505351879361,0.8797259712581053,0.8954434794320363,0.8702347950032457,0.5939396932526783,1.0,0.3839405914795675,False
257,0.7581383480506627,0.29862868684986227,0.17347717706684687,0.701371313150138,0.2438829361906285,0.31940869437554614,0.33147814787999513,0.7433269966659548,0.5950166851919761,0.7211428473751959,0.6839260053402676,0.25796234669763046,0.1838493941894298,False
258,0.5604828108810294,0.7530155537607857,0.2602314933888017,0.24698444623921428,0.7673649981342288,0.4137812973345539,0.6789278419318332,0.286873033159436,0.42637091353104356,0.5307056454773933,0.6012363674047824,0.30427856998078084,0.6637859903591437,True
259,0.6506270974127399,0.3014207210141828,0.7134979642307129,0.6985792789858174,0.8137427368196599,0.8435407029012387,0.7153125398106526,0.5923161680796313,0.8300434836851436,0.5422980030356707,0.5901485094404756,0.8400119256231902,0.33927563295262086,False
261,0.3940893555820175,0.7883735193165051,0.7072980420333455,0.21162648068349477,0.7866624020470175,0.4405374004696438,0.2731708578574844,0.9498422024451268,0.5628047843715309,0.6540754097436174,0.2788417273988113,0.5639373983388353,0.33430320927606727,False
262,0.47238760960673026,0.21462902134074535,0.8311293115949403,0.7853709786592548,0.7130977130977131,0.5931922270398949,0.6695742197521238,0.6515423564751981,0.6991106657068598,0.6235052328833757,0.4230973745114024,0.8726265960487111,0.4914013983584488,False
263,0.5431777059523993,0.6073018165696892,0.2627981562050732,0.3926981834303109,0.7644863798709953,0.1623446205231516,0.7009907469826954,0.0719508349602739,0.18007865122470876,0.25805715976428545,0.47163670351507164,0.27696614167348443,0.873604898597299,True
265,0.6409074741351314,0.2632228379883938,0.3081532391513315,0.7367771620116065,0.1293245908630524,0.2825408217259849,0.240016847793672,0.517013544315722,0.8085336761378873,0.6497716090952563,0.38331938070183114,0.25129011773464693,0.2881400095540018,False
266,0.34450922474985696,0.17529590853383062,0.26794635392761434,0.8247040914661697,0.3065195372887681,0.3106287567129064,0.3475715921447093,0.6223774672838005,0.7943553445425476,0.8653417801864215,0.4693270935624645,0.4542744431761463,0.3407521605072307,False
267,0.6525215347261958,0.18852983375637106,0.5907393650364238,0.8114701662436291,0.7067540913694761,0.9232004460189585,0.8494325571479051,0.6442780914505739,0.8051756043717757,0.7470337760284861,0.42209361966585046,0.8482579550475874,0.3314587223693925,False
268,0.5177690487604967,0.726848082089405,0.7414292886516081,0.2731519179105951,0.7457220534143612,0.2927030598116443,0.265313789978868,0.5862911828173282,0.7303760689880395,0.43230131079610623,0.5337889977550027,0.48201050061228307,0.43594476049854525,False
269,0.7556562485501755,0.11521455313435258,0.7175267974539004,0.8847854468656476,0.7053147822378592,0.8950944794594698,0.7524889950871677,0.5508901071247367,0.7268209301426882,0.3968349761756998,0.7760159201859761,0.857708618396341,0.3373431189473228,False
270,0.5154647943955585,0.7553582066656683,0.3335193740768875,0.24464179333433175,0.795618103310411,0.2709602756652442,0.752166321749771,0.17559499871159082,0.3749848848825035,0.523603976130399,0.6038559112755898,0.3158055494573677,0.829135362834933,True
271,0.6340797674094923,0.1927824999348171,0.7011258561430752,0.8072175000651831,0.7237059544751853,0.8399719315471222,0.7552911424568653,0.5685836713538741,0.8197644350353408,0.5834531909879944,0.5679886601659396,0.8532443702804942,0.37152038910843793,False
272,0.5176607951997279,0.701511010940974,0.9164769416481268,0.29848898905902604,0.6870302254917641,0.4169875001841312,0.11553374723092165,0.7772138037544926,0.5965895616633199,0.25555562232079604,0.48863232370863485,0.5483947852910581,0.3466365570851609,False
273,0.7047616101943924,0.6022222796926822,0.8126244527255689,0.397777720307318,0.6822858361319899,0.2531626574441687,0.2869697024218335,0.7970498611832504,0.7323717988929805,0.5226064996881136,0.3006242939893989,0.541066478611642,0.3010813392973466,False
274,0.4436849512085737,0.2609555500599827,0.746666969979277,0.7390444499400175,0.6894290740444586,0.543939525564541,0.4876618031926849,0.7379945842081739,0.6926142371338965,0.5774403513839809,0.666722922666559,0.7940542009467508,0.37838189950927176,False
276,0.38304749238358876,0.37900851611778913,0.8617489631701731,0.620991483882211,0.80217495602111,0.7306581994025176,0.616760382968248,0.6687819857013086,0.8722020627451322,0.6893269790913711,0.5735679062943635,0.8919754143508372,0.43674816519737697,False
277,0.5197485424431282,0.7786245069356321,0.7515785788949685,0.22137549306436788,0.6122394583933045,0.3394675605846588,0.2940333739132018,0.5727078152084587,0.6708548071677429,0.4889229746594671,0.5681205254989646,0.4104590073546957,0.5,False
278,0.5055131992020166,0.8376765277649627,0.598613819332627,0.16232347223503735,0.8682765605842528,0.2908823657345723,0.2892289278565279,0.5880559880099693,0.7607642264315038,0.5065464002053895,0.4952626484138253,0.440231235812355,0.39885786250922833,False
280,0.5990210785147612,0.795720231215325,0.6477085738664158,0.20427976878467502,0.8083586545125008,0.1465999132054759,0.30283384763837023,0.5669655891761045,0.8823205997252735,0.5952507668887117,0.45462544330137666,0.42189727456838416,0.3972727667520737,False
281,0.48907412275953793,0.2901567627701842,0.7482553744620274,0.7098432372298159,0.777973239511701,0.777566087569723,0.7643281507431758,0.6902202687824313,0.8532074470748591,0.8067614536470984,0.4020944495398466,0.897165923935411,0.4062839275632953,False
282,0.7474521751233317,0.7529545425497561,0.7168039087814561,0.247045457450244,0.7651260728183806,0.25311413009408035,0.17325243169982477,0.5712599120722455,0.8325991759453532,0.290268825709014,0.19928646882751985,0.40603518508016956,0.2852738090068181,False
283,0.529390841748759,0.7354293986983539,0.6772753571373062,0.2645706013016462,0.7361799669491977,0.3041362497725082,0.2342745366282005,0.7458832218195752,0.7303658005999615,0.5509840042625993,0.37459036808992735,0.4770103293639274,0.3287879445867894,False
284,0.6737160354453088,0.29161317647287704,0.8548043845237734,0.708386823527123,0.8431686123993817,0.7209553538782631,0.751593027201952,0.6003115150542067,0.7355111611285761,0.4964549330699956,0.6042555023502256,0.8839559380788407,0.4335779736830678,False
285,0.3903778049270835,0.0,0.6325817800697103,1.0,0.5226824457593688,0.6351413400533981,0.6245038341758686,0.5796628778494137,0.6716348808275737,0.6069627640371369,0.39400686369263943,0.8207425553286594,0.46573587527684895,False
286,0.5057297063235544,0.8160762892272293,0.2903375504549245,0.18392371077277078,0.7568633722479876,0.25507722212114103,0.7007440878913429,0.15465350103707248,0.1889782160320259,0.3945891653841376,0.5330756952744355,0.2258257679927282,0.8786641768358883,True
287,0.5587120919227379,0.730054899980616,0.6879501585861099,0.2699451000193841,0.7554773708619863,0.28803777148832993,0.2056406751232067,0.80718019430797,0.7529547921276768,0.5601244406405723,0.568610880446386,0.49199540268348996,0.2728970339167065,False
288,0.5925954564434066,0.8068111932068212,0.6519016326624065,0.19318880679317887,0.8121968121968122,0.14464963765080602,0.3181988902134916,0.4957170889377076,0.875118978864204,0.5524875331701784,0.5214422786177095,0.4087451201237032,0.4433056846310853,False
289,0.47041584832129657,0.8052939887264987,0.20835456951065326,0.1947060112735015,0.703715549869396,0.2828605464234415,0.5959315457621931,0.23016041335188173,0.21599478969313635,0.41692187259919156,0.5062222957214372,0.18969292643226815,0.7783905849654754,True
290,0.5726458716731361,0.8368883237377168,0.3038810379669456,0.1631116762622831,0.7634202249586864,0.28916170860624435,0.6762639478938786,0.10243101883125813,0.08746156285312155,0.20896297764973898,0.47821674016293175,0.19070806422543257,0.8908238155209103,True
292,0.5680450953404574,0.7457103802226128,0.7117286845332834,0.2542896197773874,0.7783997014766245,0.3113079821934662,0.2885976559218301,0.813027053653915,0.7027580053937411,0.5977450533539922,0.5489080985481231,0.5157318284439595,0.32110131584661483,False
293,0.7041275536241746,0.6126984223543094,0.7445830236815871,0.3873015776456906,0.765552534783304,0.17887042418705157,0.38349133147116726,0.7098097333967538,0.7913313409378259,0.6040811900970408,0.35645117346101035,0.5411464880892558,0.35269466278716294,False
295,0.5529823855991834,0.6991886755558104,0.1634824223276559,0.3008113244441896,0.6404925635694867,0.10180604647084264,0.5647606412836303,0.13509761854275942,0.08678253758537384,0.2516849349910407,0.4500397931505572,0.1172835069866521,0.8290050809918791,True
297,0.47996535886055397,0.7131539492094905,0.22867205716478536,0.28684605079050957,0.7130444053520977,0.20948554957774204,0.6000433590325643,0.13178720906237068,0.17657525305233632,0.2873670328015673,0.47273009220999707,0.20806731351755903,0.8335215182177445,True
298,0.8646443870528742,0.2677653031524182,0.8262028847792717,0.7322346968475819,0.8029745722053414,0.7243877137798524,0.7086796090369946,0.6457111071243504,0.7336232421667721,0.411006751349016,0.3448275570637481,0.830821503627939,0.3145220827723976,False
299,0.642005474537216,0.6861441756692787,0.7570008632973363,0.3138558243307214,0.7212004904312597,0.17824831398818203,0.3847668675062465,0.5815753236883294,0.7939689992002307,0.5805952611988026,0.8865500936948858,0.4809605516779815,0.4591783558431407,False
301,0.45185036264942857,0.7747838918756494,0.66711124075654,0.2252161081243506,0.8051068820299591,0.3488451303627849,0.29535967187172046,0.7849139158854692,0.6647109893761031,0.6105062646665663,0.5104133002410409,0.5187609591929212,0.36989186607026536,False
302,0.648067673940275,0.23019265962224353,0.2624848997101505,0.7698073403777567,0.26429980276134124,0.2619660155109293,0.26498176020786923,0.7386116955526133,0.638357665524373,0.6803375512175766,0.45554500824911887,0.3346105840467281,0.20606244843010382,False
303,0.5111269195676044,0.8285369920004558,0.5574980041506675,0.17146300799954436,0.8684897915667147,0.2583516864947913,0.26966451351578713,0.6081977593462362,0.8151850541690139,0.5564530085809185,0.4801436145423414,0.4295694816340344,0.3569722499674296,False
304,0.41700818087623526,0.7562547025256403,0.6597332022055528,0.24374529747435972,0.7894344048190204,0.22938750210560782,0.27274644577005963,0.7120806768947411,0.7789880588730583,0.666065607755871,0.81925147305852,0.49995424019350526,0.39755504407869025,False
306,0.5155730479563274,0.20240325489918956,0.19326575890579217,0.7975967451008108,0.13721413721413725,0.2730140284508214,0.22609787430993886,0.6651754507115714,0.8344978575965206,0.8508105002658967,0.45666188230310006,0.29562996655323137,0.21201198592956097,False
307,0.3693998113295084,0.13038809553234643,0.872728119092429,0.8696119044676537,0.582600351831121,0.6909460612805506,0.6197535951521271,0.6808605837430018,0.749551469874319,0.6683718326273518,0.6829137585527093,0.9092712175308914,0.47841664133408607,False
308,0.294627530426983,0.9770068814363183,0.7808149279687105,0.02299311856368181,0.8242976704515167,0.1564788457288134,0.23994593768268466,0.7744955772228476,0.7903978153110511,0.8058615440546298,0.45465637217583166,0.4777085173317378,0.487883788595996,False
309,0.47664816046270664,0.17786201734248014,0.261787733534894,0.82213798265752,0.21371075217229066,0.2521082605003294,0.21779219843216582,0.7158104935609734,0.7572404930802235,0.7847167086051836,0.6880926416977963,0.3691317259195338,0.22745038433143702,False
311,0.3993937800596941,0.8368752552585875,0.7437560590617561,0.1631247447414126,0.6992910069833147,0.3752247715132582,0.22035109998301391,0.8454962010114949,0.6329686014285418,0.6323712010790462,0.5697526937560297,0.4841365068367403,0.3855908281582491,False
312,0.5566784714597219,0.21705081503124535,0.1396078527059003,0.7829491849687549,0.0670078362386055,0.3015130620328741,0.2036331385054886,0.5863311051482758,0.9246592937966057,0.8505143292560803,0.46469495765214763,0.22512000017967093,0.18899552699005515,False
313,0.36087870961755564,0.8835239704400986,0.8310534195966307,0.11647602955990145,0.6996641612026228,0.28386903543346675,0.35322451834066154,0.5556605427803868,0.6541646926527022,0.5966348084368213,0.6658448442709862,0.4565396939651513,0.6415512224779607,False
314,0.5480104542010114,0.5424091881895741,0.17903811680530765,0.457590811810426,0.6893224585532278,0.26610971317971593,0.6605093838795869,0.1549368072157915,0.3047279234963394,0.36776257919643407,0.3368294512392754,0.28093517323315265,0.7344638902158337,True
315,0.5310919691322704,0.901430542805361,0.2245448627430163,0.0985694571946391,0.6669865131403593,0.1875473964474489,0.6249084244554509,0.1629830566914998,0.031448678629889884,0.3298079380309877,0.2479830703311426,0.08494592201518375,0.9026143223172798,True
316,0.30655861930315637,0.24067483798863684,0.7966032544826246,0.7593251620113634,0.6789807559038328,0.7215640817890706,0.6666667106996855,0.5731660836674212,0.7717377151773265,0.6773580812002258,0.45953926340900725,0.8772109987484841,0.5389976983541062,False
317,0.633847795493559,0.22118362787151935,0.16025199064359935,0.7788163721284808,0.1280452049682819,0.23726856087051063,0.15783952735950563,0.7099627607269788,0.8312539871065318,0.7865956894072091,0.48839735192192457,0.23842431299932254,0.1191861727537239,False
318,0.6158622396115244,0.26382587520737705,0.41967219408133744,0.7361741247926231,0.26605895836665067,0.27041273732949433,0.35156049467010614,0.5356501578425253,0.6606125725969214,0.596975392568647,0.27240415636620996,0.360506423497745,0.39371172970860296,False
319,0.6432039961028718,0.6944790292584289,0.7329328345045405,0.30552097074157114,0.7131510208433285,0.22386499263870102,0.2498896715624341,0.6871750071919812,0.7993337043200774,0.5179715088577937,0.657594912644662,0.46869158957215473,0.3312415859643028,False
320,0.40634520514049766,0.7693012170415641,0.9287323682929595,0.23069878295843588,0.6273255504024735,0.3113364825307903,0.22843521529799846,0.5986715715039519,0.6475557323050645,0.41942691672984256,0.4556250206457267,0.4941017574573045,0.5610153298301994,False
321,0.7977978132780724,0.3240086455273684,0.136911159959332,0.6759913544726318,0.17591556053094512,0.2875699781461813,0.2948922141272423,0.6670655475846236,0.7335595617177092,0.7602404664653127,0.6669143621137503,0.18347408450909863,0.16094150345246885,False
322,0.6076349689930872,0.3345852602164309,0.1924622172302226,0.6654147397835692,0.25641025641025644,0.4069958560807794,0.44500324198276764,0.7102146738863006,0.5519705179201714,0.8362646324307416,0.5277114539994842,0.30678216479257325,0.3125027142050637,False
323,0.4215780276201228,0.8312313829230189,0.19153046769900736,0.1687686170769811,0.7420971267125113,0.49585898383464255,0.6709482466046305,0.38185309982382976,0.36785253236136395,0.6683563567325721,0.3370892609897077,0.28602798703453486,0.6684978503495896,True
326,0.5471676229064535,0.1778685439334331,0.8090895603440217,0.822131456066567,0.6810064502372195,0.5844312123160736,0.6876667935904025,0.6888191530833598,0.7334535266713582,0.6753374528724063,0.39691056109691375,0.8659299431399314,0.4404829113649195,False
327,0.748565640319812,0.2658493726125552,0.3171934421977676,0.734150627387445,0.2545444853137161,0.27582837537360044,0.3136160239740223,0.7049404696845523,0.5412701307134211,0.5892272234833892,0.6324641719526507,0.3082428290452932,0.2547010031701915,False
329,0.707545273185593,0.2416869825786986,0.6448162047841424,0.7583130174213015,0.8035076496614958,0.6766202978999529,0.7281366626747728,0.5419432192727432,0.7330706489512194,0.48894671625613323,0.559405856191689,0.7867160685420147,0.3810961045728927,False
330,0.39303774956311954,0.15255306411154537,0.29391162083516587,0.8474469358884549,0.2697371928141159,0.27290315357812334,0.23367270641738358,0.5983463031298999,0.8565238670215366,0.7510997732264999,0.6603693028126213,0.42365804454590883,0.2795631215529596,False
333,0.6448587291031965,0.6043847111624222,0.7588660781836848,0.3956152888375779,0.7443360520283597,0.261803053624163,0.3648852869294015,0.6380862498806034,0.7251543359899114,0.4809917897787398,0.46212574607985457,0.5415788200033801,0.40313544968949494,False
334,0.6806983901149034,0.2200415030801983,0.7100790160897231,0.7799584969198019,0.6999306999307,0.6656185833835855,0.6559940673742988,0.6675337497087458,0.7372146925420033,0.5636949300032054,0.5052091944191048,0.7937465153766992,0.33860251009684283,False
335,0.6565655784606343,0.19206315811528402,0.920166974641811,0.8079368418847163,0.7635268404499174,0.8309616532786384,0.7175078136021551,0.6593074639810192,0.7809043641002643,0.4905533648077887,0.2867882230522709,0.9494463624884127,0.3751465670734356,False
336,0.8465196480212795,0.3595924906675777,0.22799849478183035,0.6404075093324225,0.11530465376619224,0.4413573051006382,0.4477538753669182,0.5164691298513912,0.5663154112344855,0.6325057877943265,0.5259753529253554,0.16903560225239359,0.33827680548920835,False
337,0.7742913257968236,0.2043993206151218,0.80462709810264,0.7956006793848782,0.7697105389413083,0.8645001893376288,0.7718639681220911,0.634355145110843,0.7685167391508624,0.48951716970267367,0.37496816048000836,0.8897797858441056,0.3298736266122378,False
338,0.33586440468273976,0.8096710029271463,0.29695042515254705,0.19032899707285375,0.871954795031718,0.4331185966025853,0.7646542629168709,0.28677948688276,0.3484528770495592,0.631435957492829,0.2566298119122415,0.39131849442937566,0.8096582272983889,True
339,0.5019408316966426,0.8250337273252206,0.6889787220944659,0.17496627267477938,0.7416173570019723,0.24084583793208045,0.28919278902442,0.672787784001595,0.7666547927608824,0.6416965666000988,0.49483190305659747,0.4373099073069151,0.422656012507057,False
340,0.4054946414487419,0.13877884665516232,0.3993154795973345,0.8612211533448377,0.37917799456261,0.14013109144640173,0.2099753343329185,0.7441238406129993,0.737756667611093,0.7105261399772689,0.33498569246135657,0.5046652543824142,0.2706822425847918,False
342,0.6212130584723876,0.21819584027111028,0.6747963228111263,0.7818041597288897,0.7538248307479076,0.7123986887190119,0.7536039592370735,0.5465534633368337,0.7452057322709025,0.5691584110267878,0.6498027682247456,0.81731955336183,0.4267381769227429,False
344,0.8235003015634907,0.2847443214537383,0.1787509676072368,0.7152556785462619,0.2793858947705101,0.2014931395972922,0.2378905124945439,0.7943638160835289,0.6574722212178586,0.6840290352274965,0.3713076371336007,0.24935304617136392,0.09345550875059712,False
347,0.8455840279603483,0.2202582355540318,0.6620879307191238,0.7797417644459683,0.7751479289940828,0.7766694250851156,0.8465711924151891,0.7316959481956099,0.7595114225765325,0.6966907677139932,0.4210469480881024,0.8392140767271241,0.2791939896643071,False
348,0.6528540278057003,0.6135670610752778,0.7630469116513722,0.3864329389247223,0.6739698278159817,0.15123926107851368,0.29324253644292314,0.6827861256460107,0.8354114799735065,0.5913091240919154,0.7471567880102369,0.49849245300074907,0.3582099274764407,False
349,0.4729366098077726,0.6958095602412894,0.6482313806380979,0.30419043975871074,0.7955647955647955,0.263718996884074,0.36408873452323715,0.7344910682371812,0.7308215414021335,0.6921204212693925,0.5206896675485135,0.5364146995096688,0.39946584444347943,False
350,0.5180706122512101,0.6306389897346693,0.16912183889746085,0.36936101026533086,0.6975318513780052,0.2908823544893265,0.6335848982887538,0.24177188271007832,0.32613337260641456,0.4634061264215387,0.5208937396303391,0.26429741291459646,0.6962478829200504,True
351,0.8277608524194671,0.21764354245374545,0.6933899342093504,0.7823564575462547,0.7658190735113811,0.7583231655210464,0.7007572849834159,0.6793995136853946,0.7237842578065973,0.47349287383645317,0.4397708165486984,0.808431482971457,0.26271333651800066,False
352,0.4946646459335323,0.7435295445878944,0.29191024118965864,0.2564704554121057,0.7452955914494376,0.22535983366505155,0.7086271186969428,0.16757851499753748,0.3129550174658782,0.4913706315077428,0.47856943066957763,0.2683936174334199,0.8423155426238763,True
353,0.570898349906438,0.6840657717935521,0.30015706553252375,0.31593422820644795,0.7182152566767952,0.13706805911348208,0.7310339560208329,0.10242611750484198,0.30576451524219306,0.44196968403327985,0.6038223535000162,0.24966438129653593,0.8710426890172407,True
354,0.6809844888112212,0.6740232031772008,0.7785243245594275,0.3259767968227993,0.6799936030705261,0.20801167114912147,0.22421623239456817,0.499896836343837,0.8292508856464493,0.3341938100832026,0.528233430875933,0.4311999905673037,0.3973813349546185,False
355,0.4174875895024976,0.7180184426231583,0.2900250146143117,0.2819815573768418,0.8150754304600458,0.16587422421550624,0.6766412449130309,0.13863394892778347,0.2071126301088563,0.3718536275977877,0.4148490305554313,0.2940236008307506,0.8925174794806097,True
356,0.7871193727479393,0.2949488963400972,0.03557572895484209,0.705051103659903,0.1118396503011888,0.34810149587813444,0.28822567589490933,0.6742275333202602,0.7704170049994107,0.8233610211046958,0.5697485009828371,0.14912924422205284,0.11106527120336998,False
357,0.4736093283639794,0.7304933515626433,0.7347597275793427,0.2695066484373569,0.740231355615971,0.33274353994656114,0.29161513321854354,0.9068993446335022,0.6552886310410819,0.6965620872052369,0.5642997879042527,0.5527318604477498,0.33714769618274204,False
358,0.49514405455979466,0.16678060725788016,0.6453642671465079,0.83321939274212,0.6577109654032731,0.6958613149771814,0.6833096272708109,0.631219912370804,0.7607126958917356,0.6848991511850212,0.3285186717828516,0.8202147735114167,0.4034394406566205,False
361,0.6097227162364877,0.8054847848716166,0.7333394469851391,0.19451521512838355,0.8650780958473266,0.2856489022643708,0.22823319312789048,0.6376544780947682,0.7492772991991506,0.36772974688726306,0.6034015150344938,0.47724783118168695,0.3466365570851609,False
362,0.5838733124043116,0.23794934880063004,0.9002386547148817,0.7620506511993702,0.7452955914494376,0.6041511414477195,0.7170003913563279,0.5969952763238505,0.6764713466214834,0.5249895026212227,0.6137288754187052,0.8739499808819464,0.5181526034654971,False
363,0.7313533241575553,0.22319909051686146,0.7656082686352882,0.7768009094831387,0.7444959752652061,0.7268334174324705,0.7360321827063342,0.6912999540439295,0.7582178686053617,0.5979992495848591,0.552320502998272,0.8499168182167824,0.33610544143831156,False
364,0.37230719267587337,0.18769125557510688,0.2974185246971997,0.8123087444248933,0.3243776320699398,0.19224209958261015,0.27341526361489454,0.7161428655492849,0.8061139651705307,0.8843438200657638,0.5080354468900716,0.45000783250675586,0.28544751813088987,False
365,0.28845707746315513,0.3593555212037059,0.8950308058437797,0.6406444787962943,0.8155018924249694,0.7480673089691563,0.6110463912205654,0.6196311434871834,0.8987379311842459,0.6736860186421141,0.5085137202027035,0.9316853813981618,0.4834976332131846,False
369,0.5175448092417612,0.8637655787920944,0.7308611607029647,0.1362344212079056,0.7872487872487872,0.14808058145452863,0.2139220160901363,0.5448093896147517,0.871721404979523,0.5210445663520757,0.5955505295397476,0.4067215821775942,0.43976636122812357,False
370,0.5972116975704808,0.24067797845351657,0.6458634411809802,0.7593220215464835,0.7402846633615865,0.6977583420874289,0.7404010221506091,0.646353866165983,0.7893835449507044,0.7111910040809117,0.5030112320884014,0.8156065083358653,0.37581968992921355,False
371,0.713955430462552,0.643372727417242,0.8098756272478268,0.3566272725827581,0.7647529185990725,0.2199272134558995,0.3168131932045068,0.5360529971922326,0.7835940802770438,0.3477637363972832,0.7342552666673199,0.5060464706275389,0.41040951925999913,False
372,0.567465165550624,0.8470656818050334,0.7888928328736484,0.15293431819496664,0.8397569166799936,0.15007669264179144,0.25302651290302847,0.5560418187347016,0.8378260235456929,0.4714509424234339,0.42137476818060915,0.45284802859454576,0.4473227081252443,False
373,0.5102454262870575,0.6845333084492564,0.7570714797609317,0.3154666915507437,0.7267978037208807,0.2590814480572379,0.22222806629354722,0.6509490278272166,0.7589856806699967,0.46281881550643134,0.5491307491118369,0.5037323719469369,0.3897381334954619,False
374,0.5475310455747491,0.7055088115695064,0.6540696189602234,0.2944911884304937,0.7944986406524868,0.26137493092369557,0.23322797106513835,0.7077521486074319,0.7883576768260154,0.5254498906815827,0.5287300646929206,0.4940447682504429,0.30770399965258177,False
376,0.5558588373567573,0.23387354086924453,0.6725535079774478,0.7661264591307557,0.7143770989924836,0.634225768917044,0.6808871709614194,0.6623786884934957,0.6990520290175052,0.6455489039502019,0.4615294314743486,0.8010725761760411,0.4071090459026361,False
377,0.23797998855605215,0.8775623170528115,0.795205491204719,0.12243768294718867,0.8507916200223893,0.3045762855289483,0.23326222956469056,0.6909493301523038,0.6665489664395154,0.5587709766905289,0.24249296851927812,0.5430554861516231,0.521561645025405,False
378,0.6564418601054699,0.29040749489141504,0.15352750050401057,0.7095925051085851,0.19164134548749928,0.23640617083592066,0.2545667227122732,0.7514163582538358,0.7601023323821917,0.8658564048279236,0.5995842285267198,0.24488093747526088,0.15844443479393755,False
379,0.7928026846883071,0.22720351866108196,0.8493600229295236,0.7727964813389182,0.8096913481528867,0.7982808173880018,0.7157316425870316,0.47906691229734627,0.7012786012571011,0.23754492150351597,0.39938964609870986,0.8507048413875276,0.40708733226212707,False
380,0.5009356200609313,0.8674963578507154,0.8054795178286017,0.13250364214928462,0.6364944826483289,0.39373336644488455,0.0,0.610231915846281,0.701922065679596,0.20016093626204898,0.3629820684977417,0.3670674813970948,0.3557562860989274,False
383,0.5316564341277082,0.8310450216131178,0.6118641710485075,0.16895497838688237,0.8205128205128205,0.3334173355301704,0.240821501061241,0.7908743711877207,0.7279629432315359,0.5924882422677278,0.6269577135795997,0.45805454007464186,0.28822686411603776,False
384,0.6272211310950621,0.9124166044605281,0.3033450367580156,0.08758339553947185,0.6741830587984434,0.12725966286114698,0.7434275642506467,0.171064573808375,0.18122252277923928,0.5206010816657475,0.3248998252007222,0.11930676419775181,0.9170104659747254,True
385,0.6902169710653697,0.6854207084973324,0.654711938026379,0.31457929150266767,0.6500346500346501,0.20477848415755817,0.3843614698899188,0.623208614732421,0.8082596270086047,0.6638604919449478,0.49827422873360827,0.4193773971260602,0.395731098275937,False
386,0.9364783570202434,0.30435027819769034,0.7742658414535635,0.6956497218023099,0.8552161629084706,0.6883026228974095,0.7359336318612709,0.6990543445447431,0.6381237777820256,0.40212687348564036,0.4866116261862504,0.8040031689367843,0.29332956963564516,False
389,0.6170530287799824,0.7611096349752077,0.6293790400885372,0.2388903650247925,0.8438616130923823,0.26295076300826054,0.2921842833889369,0.6723846035785932,0.7821475950708132,0.5243467227949896,0.6587880629324518,0.4689619373859866,0.32047162027185483,False
390,0.6426240663130384,0.7652877245433756,0.7479855336921573,0.2347122754566246,0.7616610693533771,0.244024673148502,0.24666442295978758,0.6659856199171922,0.7804834704859158,0.47164703290528553,0.4118953792679879,0.457748538914645,0.34856907109045904,False
